"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"501616",12918926,1,4,1,1118,1118,6037,1,34098747,-117919993,6657,"0100",261,60374057.013002,24245,3101,96473,0,1954,89096,210342,2016,121246,2850.73
"1944511",11940667,1,2,1,994,994,6037,1,34090283,-118246087,2928,"0100",261,60371974.101025,12447,3101,96007,0,1950,20063,33912,2016,13849,416.09
"1530094",12713185,2,3,2,1800,1800,6037,2,33772999,-118365654,7264,"0100",261,60376704.031008,54053,3101,96122,0,1966,71846,140576,2016,68730,2326.54
"1431542",12031532,3,3,3,2405,2405,6037,3,34122017,-118323173,9111,"0101",261,60371894.001008,12447,3101,96049,0,2012,766070,2716261,2016,1950191,32639.47
"1943706",11721875,1,2,1,796,796,6037,1,34031661,-118361565,2374,"0100",261,60372199.013002,12447,3101,95997,0,1932,120639,250403,2016,129764,3102.49
"1967540",17240973,2.5,4,2.5,2943,2943,6111,2,34286643,-118675108,6141,"1111",261,61110083.051016,27110,2061,97116,9,1999,329231,658462,2016,329231,7509.06
"2047943",11698301,2,3,2,1325,1325,6037,2,33992667,-118346393,9176,"0100",261,60377031.003,396550,3101,96024,0,1941,25655,71818,2016,46163,1427.33
"841924",12238341,2,3,2,1498,1498,6037,2,33931663,-118312844,5499,"0100",261,60376004.003014,118914,3101,96028,0,1947,78812,222525,2016,143713,3134.07
"152207",11211754,2,3,2,1526,1526,6037,2,34566158,-118044503,7229,"0100",261,60379107.11103,40227,3101,97330,0,1989,120962,151200,2016,30238,2742.76
"1199078",12090057,1,2,1,1630,1630,6037,1,34136337,-118198280,13334,"0100",261,60371815.001005,12447,3101,96022,0,1940,64378,251071,2016,186693,3117.23
"1502009",13904012,2,4,2,1355,1355,6059,2,33840882,-118020218,6000,"122",261,60591103.042015,10608,1286,96180,7,1954,73343,186355,2016,113012,2321.46
"2204644",14373170,2.5,3,2.5,1789,1789,6059,2,33643837,-117686310,6784,"122",261,60590524.152006,32380,1286,96962,7,1974,135787,628439,2016,492652,6631.96
"2758230",17112804,3,4,3,2133,2133,6111,3,34253815,-119170032,4897,"1111",261,61110050.041008,13150,2061,97107,7,2015,169528,483747,2016,314219,11064.16
"860867",13931964,2,3,2,1412,1412,6059,2,33784878,-117947382,7098,"122",261,60590883.023006,24832,1286,97047,7,1955,35406,55304,2016,19898,943.44
"1770330",13086605,2,4,2,1688,1688,6037,2,34020823,-117893404,6344,"0100",261,60374081.341015,14542,3101,96525,0,1977,131369,229287,2016,97918,3302.78
"9773",12974553,2,3,2,1005,1005,6037,2,34102533,-117970869,5623,"0100",261,60374050.013015,10241,3101,96465,0,1961,138657,362435,2016,223778,4558.85
"1558818",12453683,2,3,2,1441,1441,6037,2,33860293,-118192665,7076,"0100",261,60375703.032016,46298,3101,96239,0,1947,104657,226941,2016,122284,2815.87
"160809",14192616,3,4,3,2174,2174,6059,3,33874581,-117783270,8160,"122",261,60590218.172008,21412,1286,97078,8,1971,128514,437409,2016,308895,5103.66
"955562",17273021,2,3,2,1761,1761,6111,2,34186910,-118943492,8400,"1111",261,61110060.00101,34278,2061,96351,7,1960,185292,285061,2016,99769,3026.78
"2314478",11202543,3,4,3,2034,2034,6037,3,34584148,-118075642,10469,"0100",261,60379106.012011,40227,3101,97328,0,1987,165684,207105,2016,41421,3248.78
"1141262",12495150,2,3,2,1663,1663,6037,2,33817620,-118128687,8343,"0100",261,60375741.005001,46298,3101,96242,0,1950,153230,549237,2016,396007,6649
"1508296",10875226,2,3,2,1331,1331,6037,2,34218849,-118397523,7838,"0101",261,60371210.101001,12447,3101,96450,0,1948,134839,242510,2016,107671,2959.32
"1540237",11498544,2,3,2,1210,1210,6037,2,33894352,-118381806,4051,"0100",261,60376204.001015,19177,3101,96117,0,1954,91030,240967,2016,149937,2834.05
"2319928",12709906,2,4,2,2078,2078,6037,2,33772869,-118395452,8489,"0100",261,60376704.131021,54053,3101,96122,0,1963,124206,224716,2016,100510,3163.7
"237576",11191285,3,4,3,2158,2158,6037,3,34596962,-118176944,9300,"0100",261,60379102.073012,40227,3101,97329,0,2003,218900,292000,2016,73100,4548.05
"1500190",12745937,2,3,2,1466,1466,6037,2,33908524,-118093319,4946,"0100",261,60375520.013006,53636,3101,96193,0,1950,157252,362555,2016,205303,4732.85
"1322104",12975153,2,3,2,1544,1544,6037,2,34102375,-117967744,7487,"0100",261,60374050.012005,10241,3101,96465,0,1991,139895,241193,2016,101298,3195.54
"123404",11565204,3,3,3,1678,1678,6037,3,34040100,-118455000,26540,"010C",266,60372675.012007,12447,3101,96006,0,1981,235514,376505,2016,140991,4538.99
"1403628",10799819,3,2,3,1526,1526,6037,3,34173800,-118530000,210892,"010C",266,60371392.003001,12447,3101,96379,0,1974,199703,322757,2016,123054,3919.54
"346413",11305880,2,4,2,1755,1755,6037,2,34691526,-118181238,6973,"0100",261,60379010.081029,5534,3101,97319,0,1996,129022,161276,2016,32254,2840.35
"606805",13101601,2,3,2,1306,1306,6037,2,33976443,-117850771,4196,"0100",261,60374033.051004,24384,3101,96522,0,1989,153637,498685,2016,345048,6115.35
"2106687",11443797,3,3,3,1707,1707,6037,3,33872139,-118362652,15044,"010C",266,60376206.012,33612,3101,96124,0,1985,196810,247265,2016,50455,3101.94
"2872524",12971032,3,3,3,1529,1529,6037,3,34140200,-117963000,94504,"010C",266,60374300.023006,24435,3101,96270,0,1980,131624,337220,2016,205596,4350.46
"342195",12896358,3,3,3,2223,2223,6037,3,34098011,-117748068,4499,"010D",269,60374017.032,20008,3101,96507,0,2004,328400,502100,2016,173700,6094.93
"539905",11146692,2,3,2,1572,1572,6037,2,34438068,-118403956,6841,"0100",261,60379108.072004,54311,3101,96401,0,1969,152868,296570,2016,143702,4071.71
"1240706",11105283,3,3,3,2122,2122,6037,3,34420147,-118461182,98268,"010D",269,60379200.355005,54311,3101,96374,0,1990,308689,461045,2016,152356,7206.06
"902665",12538381,2,2,2,1206,1206,6037,2,33768900,-118156000,24525,"010C",266,60375768.022009,46298,3101,96246,0,1984,129000,419000,2016,290000,5047.17
"1680986",13086499,3,4,3,1715,1715,6037,3,34022895,-117895250,4801,"0100",261,60374081.341013,14542,3101,96525,0,1978,124468,207722,2016,83254,3127.82
"107135",11089052,3,3,3,1443,1443,6037,3,34246300,-118521000,34960,"010C",266,60371151.042002,12447,3101,96355,0,1998,149376,219688,2016,70312,2745.65
"2769702",14049533,2.5,4,2.5,2098,2098,6059,2,33668930,-117956605,6500,"122",261,60590992.381007,25218,1286,96964,8,1972,146409,883267,2016,736858,9880.98
"276543",12586921,2,3,2,1650,1650,6037,2,33859091,-118273930,5861,"0100",261,60375434.003003,10723,3101,96230,0,1964,122501,438252,2016,315751,5762.21
"2648151",12756751,1,3,1,1035,1035,6037,1,33895982,-118092394,5198,"0100",261,60375528.00301,53636,3101,96193,0,1948,82000,414000,2016,332000,5240.94
"845468",13095612,2,2,2,1056,1056,6037,2,34040324,-117919026,21073,"010C",266,60374080.032031,14542,3101,96525,0,1973,107584,159659,2016,52075,2147.34
"2008400",12982847,2,4,2,1598,1598,6037,2,34084593,-118009103,5460,"0100",261,60374326.014007,51861,3101,96479,0,1952,179093,270582,2016,91489,4233.24
"1304314",12245304,2,3,2,1209,1209,6037,2,33888550,-118302493,201357,"010C",266,60376030.061011,45398,3101,96104,0,1963,164427,245262,2016,80835,2994.81
"2583870",11539344,3,5,3,2842,2842,6037,3,33989902,-118438062,4346,"0100",261,60372754.002004,12447,3101,96047,0,1989,238905,709852,2016,470947,8564.88
"2501045",13938436,3,3,3,1881,1881,6059,3,33793741,-117814335,7036,"122",261,60590219.132007,33252,1286,97067,7,1965,106769,317388,2016,210619,3553.54
"2134092",10727516,2,4,2,1397,1397,6037,2,34183600,-118652576,7233,"0100",261,60371352.032007,12447,3101,96389,0,1960,40568,65395,2016,24827,912.22
"2813146",12947542,2,3,2,1537,1537,6037,2,34071013,-117916916,7013,"0101",261,60374065.005003,14542,3101,96523,0,1953,177813,411255,2016,233442,4814.02
"1065354",12220901,2,3,2,1229,1229,6037,2,33952606,-118264958,4825,"0100",261,60372400.201013,12447,3101,95984,0,1923,102900,335000,2016,232100,4385.72
"1473048",14128086,1,4,1,690,690,6059,1,33848374,-117914829,6709,"122",261,60590865.011002,16764,1286,97020,6,1938,9521,101079,2016,91558,1475.8
"1099804",14041538,2,5,2,2104,2104,6059,2,33718926,-118022426,6001,"122",261,60590994.051003,25218,1286,96965,8,1964,119154,736056,2016,616902,8258.98
"452706",11853288,2,2,2,1334,1334,6037,2,34017400,-118081000,59220,"010C",266,60375005.00102,26483,3101,96197,0,1984,88306,264925,2016,176619,3379.96
"1390318",11266926,3,3,3,1557,1557,6037,3,34661861,-118198805,6589,"0100",261,60379010.103013,5534,3101,97319,0,1987,116883,146101,2016,29218,2511.11
"2911086",11329828,3,3,3,1700,1700,6037,3,34525450,-118238400,104777,"0100",261,60379108.04106,16677,3101,97298,0,1981,156074,312148,2016,156074,3677.92
"2860200",14270130,2.5,3,2.5,1975,1975,6059,2,33681366,-117895990,5390,"122",261,60590639.031001,38032,1286,96958,7,1976,139147,294416,2016,155269,3742.36
"1239496",10811124,1,2,1,916,916,6037,1,34147157,-118588087,4960,"0100",261,60371380.001002,12447,3101,96387,0,1955,82229,379319,2016,297090,4691.57
"2005056",12162872,1,2,1,1114,1114,6037,1,34196878,-118137904,9451,"0100",261,60374602.005,30187,3101,96265,0,1936,26650,52900,2016,26250,955.9
"2842968",12985489,2,4,2,1419,1419,6037,2,34073663,-117996792,5681,"0100",261,60374047.014009,10241,3101,96465,0,1952,79208,91920,2016,12712,1510.05
"1338071",13943077,3,4,3,1602,1602,6059,3,33771263,-118000830,7605,"122",261,60590999.043003,34780,1286,96990,6,1957,108585,436591,2016,328006,5282.72
"337227",12842017,3,3,3,2430,2430,6037,3,33969475,-117909820,46025,"0101",261,60374087.221008,22827,3101,96492,0,1965,230244,583150,2016,352906,7047
"1862051",14389958,5.5,5,5.5,7319,7319,6059,5,33584108,-117678683,37500,"122",261,60590423.281017,25458,1286,96971,10,2001,1044381,1856077,2016,811696,19143.36
"217570",12766804,1,2,1,778,778,6037,1,34053870,-118027881,6937,"0100",261,60374339.022,51861,3101,96479,0,1948,63190,217334,2016,154144,3252.94
"1234638",14170683,2,4,2,1496,1496,6059,2,33903531,-117846348,11070,"122",261,60590117.171009,26531,1286,97068,7,1972,96563,488770,2016,392207,5941.24
"1335018",12474694,1,3,1,1210,1210,6037,1,33857007,-118149832,5454,"0100",261,60375707.015002,12292,3101,96212,0,1952,103000,515000,2016,412000,6171.68
"2648321",12796103,1,3,1,1034,1034,6037,1,33950979,-118021640,6882,"0101",261,60375019.002007,14634,3101,96173,0,1951,123639,180327,2016,56688,2473.07
"664741",12677154,3,4,3,2242,2242,6037,3,33845872,-118350427,6683,"0100",261,60376506.051004,54722,3101,96161,0,1969,172053,386448,2016,214395,4546.78
"642700",10755059,5,4,5,3540,3540,6037,5,34134914,-118662671,10336,"010D",269,60378002.022018,37688,3101,96337,0,1998,116162,186350,2016,70188,3526.47
"693496",12402912,2,3,2,1335,1335,6037,2,33879150,-118041399,5069,"0100",261,60375545.111012,10774,3101,96206,0,1970,133984,323279,2016,189295,3767.17
"569850",11178330,3,4,3,2230,2230,6037,3,34462494,-118617168,11534,"0101",261,60379201.182016,10734,3101,96398,0,1989,290277,412977,2016,122700,5659.16
"1304401",12267448,1,2,1,774,774,6037,1,33912468,-118245078,6661,"0100",261,60375413.004004,24174,3101,96092,0,1948,84308,222181,2016,137873,4281.77
"1103201",11795394,2,1,2,1979,1979,6037,2,34036000,-118233000,42674,"010E",266,60372060.312023,12447,3101,96002,0,1924,100083,747703,2016,647620,8986.47
"274769",12155876,3,3,3,1750,1750,6037,3,34209516,-118177062,19874,"0101",261,60374605.013004,46080,3101,96271,0,1958,168705,843526,2016,674821,10453.35
"2507794",11049146,2,4,2,1530,1530,6037,2,34276976,-118473490,7527,"0100",261,60371092.001002,12447,3101,96370,0,1956,59699,89536,2016,29837,1142.2
"1061183",11014757,3,4,3,2452,2452,6037,3,34299724,-118509996,8169,"0101",261,60371066.411009,12447,3101,96370,0,1970,274292,524123,2016,249831,6437.51
"2821675",11304117,3,4,3,2392,2392,6037,3,34696476,-118181267,7270,"0100",261,60379010.081023,5534,3101,97319,0,1998,196000,245000,2016,49000,3719.7
"487069",13008522,2,2,2,1280,1280,6037,2,34098390,-118066336,5552,"0101",261,60374320.006004,14111,3101,96517,0,1957,116243,278894,2016,162651,3430.89
"429900",14302063,2,3,2,1492,1492,6059,2,33698932,-117789036,5672,"122",261,60590525.262021,52650,1286,96941,6,1973,104003,709000,2016,604997,7294.96
"803099",14438358,2,3,2,1872,1872,6059,2,33455098,-117643508,6000,"122",261,60590422.052019,13693,1286,96983,7,1969,74677,121053,2016,46376,1174.36
"1845666",13980905,3,4,3,2626,2626,6059,3,33640948,-117893752,8960,"122",261,60590630.091042,53571,1286,96978,7,2014,421836,1827450,2016,1405614,19468.64
"2421873",12086509,2,3,2,1335,1335,6037,2,34140325,-118220163,8724,"0100",261,60371813.001,12447,3101,96022,0,1947,49909,431772,2016,381863,5307.76
"1038495",12942952,3,4,3,1940,1940,6037,3,34052347,-117957558,3521,"010D",269,60374074.001014,14542,3101,96523,0,1997,287299,314268,2016,26969,3647.93
"1393866",12247842,2,2,2,1687,1687,6037,2,33861712,-118292744,10824,"0100",261,60372913.001001,12447,3101,96105,0,1948,124252,225746,2016,101494,3039.21
"1260176",12381783,3,3,3,1815,1815,6037,3,33986106,-118115724,6173,"0100",261,60375322.00301,25953,3101,96192,0,1967,55067,76991,2016,21924,1659.43
"2174210",14198911,3,4,3,2236,2236,6059,3,33873827,-117771119,25500,"122",261,60590218.302021,21412,1286,97079,8,1980,174422,858090,2016,683668,10040.24
"836112",17228806,2,5,2,2098,2098,6111,2,34288269,-118757210,8470,"1111",261,61110079.031009,27110,2061,97118,9,1976,81550,100241,2016,18691,1459.52
"1699982",11299853,4,5,4,2952,2952,6037,4,34690870,-118088177,6821,"0100",261,60379006.052014,5534,3101,97318,0,2005,149000,272000,2016,123000,4322.49
"426834",12821065,2,3,2,1480,1480,6037,2,34019081,-117989022,8404,"0100",261,60374084.023079,45602,3101,96489,0,1960,56723,79898,2016,23175,1228.85
"1499060",12474293,3,4,3,2185,2185,6037,3,33849070,-118165344,4766,"0104",261,60375715.031003,12292,3101,96212,0,1968,105269,128734,2016,23465,1865.58
"2186706",12909790,3,2,3,1197,1197,6037,3,34105200,-117848000,130693,"010C",266,60374038.022003,24245,3101,96475,0,1984,136269,192440,2016,56171,2451.14
"2115565",14424473,2,2,2,2136,2136,6059,2,33497982,-117634932,9954,"122",261,60590422.036,33840,1286,96985,6,1978,186386,632436,2016,446050,6690
"211868",11213363,3,3,3,1631,1631,6037,3,34561191,-118047946,7923,"0101",261,60379107.112,40227,3101,97330,0,1989,131061,153341,2016,22280,2668.89
"1390159",11200134,3,4,3,1806,1806,6037,3,34565631,-118097649,11321,"0100",261,60379105.042001,40227,3101,97328,0,1989,165289,207298,2016,42009,3431.37
"681916",13936938,1.5,2,1.5,1392,1392,6059,1,33776195,-117927155,1988,"122",261,60590885.011006,24832,1286,97047,5,1973,89833,254649,2016,164816,3269.1
"105136",17202699,2,4,2,1522,1522,6111,2,34283271,-118889379,7987,"1111",261,61110076.112006,25974,2061,97097,7,1961,161234,322468,2016,161234,3630.28
"2199762",12439954,1,3,1,1192,1192,6037,1,33818268,-118106104,6963,"0100",261,60375740.003,46298,3101,96242,0,1953,61352,254805,2016,193453,3136.23
"1739414",12848451,3,4,3,2692,2692,6037,3,33969171,-117899654,8191,"010D",269,60374087.222006,22827,3101,96492,0,1989,370969,669821,2016,298852,9842.32
"2976113",12739458,2,3,2,1255,1255,6037,2,33913170,-118021440,7544,"0100",261,60375040.021,5465,3101,96190,0,1959,146690,257527,2016,110837,3392.39
"2530574",13850921,3,4,3,2416,2416,6059,3,33945149,-117932321,13400,"122",261,60590014.011013,18874,1286,96186,8,1962,184461,398616,2016,214155,4605.44
"736010",11838020,2,3,2,1500,1500,6037,2,34049650,-118154420,7844,"0100",261,60374820.021001,6021,3101,96496,0,1959,187479,510437,2016,322958,6445.32
"905511",13949008,1,3,1,960,960,6059,1,33757416,-117970212,7272,"122",261,60590889.051007,34780,1286,96990,5,1955,45720,338746,2016,293026,4266.58
"2342494",10738552,3,4,3,2347,2347,6037,3,34167876,-118751282,7374,"0101",261,60378003.273003,9840,3101,96336,0,1975,362733,604550,2016,241817,7020.56
"513416",12163612,2,3,2,1766,1766,6037,2,34183437,-118150926,8881,"0100",261,60374610.001004,30187,3101,96265,0,1923,81576,298709,2016,217133,3733.19
"1767666",12451330,2,3,2,1206,1206,6037,2,33864440,-118169390,4834,"0100",261,60375705.023001,46298,3101,96239,0,1931,36225,53386,2016,17161,789.81
"830447",13056243,2,4,2,1620,1620,6037,2,34147119,-117909027,9388,"0100",261,60374006.031011,37015,3101,96464,0,1956,27730,48829,2016,21099,833.29
"1730808",17124004,3,4,3,2600,2600,6111,3,34241052,-119034601,7512,"1111",261,61110052.033002,51239,2061,97089,8,1976,209601,279448,2016,69847,2983.92
"2325986",11231409,3,4,3,2220,2220,6037,3,34539560,-118029548,109752,"0100",261,60379107.091064,40227,3101,97330,0,2006,118835,148543,2016,29708,1868.33
"269953",10778194,2,4,2,1706,1706,6037,2,34196519,-118520901,6495,"0100",261,60371323.002003,12447,3101,96364,0,1949,92521,385473,2016,292952,4812.96
"790864",17131075,2,3,2,1163,1163,6111,2,34215111,-119046953,6014,"1111",261,61110056.001012,51239,2061,97089,5,1957,186952,311584,2016,124632,3320
"1045407",10803359,3,3,3,2162,2162,6037,3,34167009,-118525584,152673,"010C",266,60371395.031001,12447,3101,96349,0,1965,229242,305093,2016,75851,3794.63
"1410737",12736591,3,4,3,2470,2470,6037,3,33910236,-117994034,6903,"0100",261,60375036.02201,5465,3101,96190,0,1985,353285,549081,2016,195796,6957.32
"294502",14041605,2,5,2,1869,1869,6059,2,33718510,-118019358,6000,"122",261,60590994.051012,25218,1286,96965,8,1964,57073,83383,2016,26310,1242.16
"1516732",13850628,2,3,2,1389,1389,6059,2,33943641,-117944189,7616,"122",261,60590014.012013,18874,1286,96186,6,1959,97063,374375,2016,277312,4341.76
"884566",11671648,3,3,3,1983,1983,6037,3,34078919,-118563892,400119,"010C",266,60372626.011012,12447,3101,96120,0,1979,326945,811381,2016,484436,9885.68
"2782107",12712266,3,4,3,2926,2926,6037,3,33759938,-118382918,21167,"0100",261,60376704.061012,33727,3101,96121,0,1980,550329,1045621,2016,495292,11536.43
"2612506",11162104,3,5,3,2682,2682,6037,3,34435903,-118381816,7672,"0101",261,60379108.101048,54311,3101,96401,0,1998,387695,514914,2016,127219,7601.53
"889918",13049197,2,4,2,1336,1336,6037,2,34117173,-117770662,1704,"010D",269,60374016.013019,39308,3101,96494,0,1975,96743,193486,2016,96743,2414.32
"2929059",12182744,1,2,1,668,668,6037,1,33982716,-118282482,2699,"0100",261,60372371.022005,12447,3101,96025,0,1923,67473,112451,2016,44978,1421.76
"329859",10834605,1,2,1,1071,1071,6037,1,34204098,-118515027,5944,"0100",261,60371319.004008,12447,3101,96415,0,1950,125531,358976,2016,233445,4383.88
"272570",11553522,2,4,2,1557,1557,6037,2,34017935,-118439690,7193,"0100",261,60372715.003008,12447,3101,96047,0,1948,70432,226346,2016,155914,2825.9
"731167",17080472,2,3,2,1191,1191,6111,2,34266656,-119261138,5669,"1111",261,61110028.004015,34543,2061,97083,5,1951,44654,61176,2016,16522,680.22
"37485",12493566,1,2,1,903,903,6037,1,33820984,-118110778,5099,"0100",261,60375737.00301,46298,3101,96242,0,1950,69815,349079,2016,279264,4285.03
"1001585",10971007,1,2,1,916,916,6037,1,34319100,-118418000,189576,"010C",266,60371061.121007,12447,3101,96368,0,1984,100921,136065,2016,35144,1661.39
"2828662",13846563,1.5,3,1.5,1485,1485,6059,1,33731867,-117858052,6018,"122",261,60590745.021007,47568,1286,97007,7,1957,67212,173156,2016,105944,4560.98
"470402",12572375,1,2,1,906,906,6037,1,33822486,-118215500,8992,"0100",261,60375723.011007,46298,3101,96244,0,1959,22343,45518,2016,23175,727.85
"1365629",12662782,2,2,2,1502,1502,6037,2,33839800,-118388000,16819,"010C",266,60376213.242006,33612,3101,96123,0,1974,263200,674000,2016,410800,7909.6
"180907",10892947,2,3,2,2116,2116,6037,2,34175120,-118402963,6408,"0100",261,60371238.002002,12447,3101,96452,0,1958,133358,602294,2016,468936,7408.56
"2636523",14295922,3,4,3,2724,2724,6059,3,33621264,-117883408,4476,"122",261,60590630.043006,53571,1286,96978,0,1996,358743,1243067,2016,884324,13689.78
"1946395",12402630,3,5,3,2842,2842,6037,3,33883569,-118038997,7717,"0101",261,60375545.111002,10774,3101,96206,0,1978,341667,639632,2016,297965,7264.63
"1407480",11926938,2,3,2,1472,1472,6037,2,34112523,-118071429,6217,"0100",261,60374801.011004,14111,3101,96517,0,1963,55319,71861,2016,16542,1218.52
"2817020",14452681,2.5,3,2.5,1690,1690,6059,2,33458738,-117580483,3518,"122",261,60590320.232001,13693,1286,96983,0,2000,202514,402110,2016,199596,5697.82
"666622",13841214,1.5,3,1.5,1481,1481,6059,1,33741368,-117894569,6554,"122",261,60590748.021035,47568,1286,97003,7,1955,59147,353180,2016,294033,4287.54
"1428094",14043128,2,3,2,1922,1922,6059,2,33726284,-118007138,6004,"122",261,60590994.061005,25218,1286,96965,8,1971,134970,353302,2016,218332,4144.02
"2739205",13903137,2.5,3,2.5,1626,1626,6059,2,33880174,-117992735,1764,"122",261,60591106.073001,10608,1286,96181,6,1973,135033,465000,2016,329967,5443.22
"847384",14305545,3,4,3,2591,2591,6059,3,33690596,-117787750,6806,"122",261,60590525.283,52650,1286,96941,8,1976,195799,460819,2016,265020,4844.2
"877509",14424149,2,3,2,1248,1248,6059,2,33505015,-117647679,2820,"122",261,60590423.122002,33840,1286,96985,6,1975,74766,313006,2016,238240,3297.98
"1989905",12113432,1,1,1,881,881,6037,1,34147300,-118114000,52158,"010C",266,60374627.005007,47019,3101,96294,0,1973,89174,140311,2016,51137,1782.48
"2364107",12510749,1,3,1,1200,1200,6037,1,33795188,-118140351,5539,"0100",261,60375749.021002,46298,3101,96247,0,1943,60584,302936,2016,242352,3768.13
"325840",14443106,3,3,3,2924,2924,6059,3,33443049,-117596485,5076,"122",261,60590421.092003,13693,1286,96982,0,1991,349524,708880,2016,359356,7193.6
"2645826",12177193,4,5,4,2761,2761,6037,4,34242584,-118244237,13372,"0100",261,60373001.004011,396551,3101,96330,0,1978,248116,345906,2016,97790,3967.68
"1805805",17202725,2,3,2,1500,1500,6111,2,34280933,-118889283,8736,"1111",261,61110076.112007,25974,2061,97097,7,1961,160000,463000,2016,303000,5081.22
"57073",14371860,2,2,2,1236,1236,6059,2,33644187,-117696487,1950,"122",261,60590524.08202,32380,1286,96962,6,1977,86088,196507,2016,110419,2074.38
"1068046",12874234,2,3,2,1254,1254,6037,2,34067116,-117720148,7591,"0100",261,60374027.061012,20008,3101,96507,0,1952,69582,142800,2016,73218,1972.87
"1257158",11587687,1,1,1,619,619,6037,1,33996100,-118481000,20357,"010C",266,60372734.022003,12447,3101,96127,0,1973,103041,515213,2016,412172,6212.77
"1452399",11957100,1,3,1,1281,1281,6037,1,34089816,-118215907,8112,"0100",261,60371852.023009,12447,3101,96046,0,1905,40877,120087,2016,79210,1501.39
"1486059",12934043,3,5,3,3044,3044,6037,3,34068047,-117828726,10428,"0101",261,60374013.031031,33836,3101,96513,0,1969,223507,374092,2016,150585,4791.39
"2902279",12939137,3,4,3,2615,2615,6037,3,34079710,-117944193,7642,"0100",261,60374053.021003,14542,3101,96523,0,1953,187621,300842,2016,113221,3673.71
"1235370",14384368,2.5,3,2.5,1781,1781,6059,2,33593646,-117717695,4000,"122",261,60590626.343012,37086,1286,96974,0,1987,167926,293367,2016,125441,2902.62
"1456648",13027960,2,4,2,1184,1184,6037,2,34122090,-117881465,5998,"0101",261,60374042.022017,37015,3101,96464,0,1955,83558,263033,2016,179475,3317.57
"2277814",14005349,1.5,3,1.5,1121,1121,6059,1,33799916,-118002231,1460,"122",261,60590881.011035,42967,1286,96203,6,1971,67251,352000,2016,284749,4240.38
"2786299",14475718,2,4,2,1472,1472,6059,2,33607850,-117634001,5640,"122",261,60590320.202014,12773,1286,96996,7,1978,103412,222638,2016,119226,2271.66
"2793806",11882870,2,3,2,1480,1480,6037,2,34101043,-118153237,6726,"0101",261,60374807.042027,27183,3101,96280,0,1950,79185,395952,2016,316767,5162.92
"71864",14334246,3.5,4,3.5,3887,3887,6059,3,33754652,-117795156,15390,"122",261,60590756.06301,40081,1286,97005,8,1998,657749,1608891,2016,951142,17650.18
"1212346",11621249,3,2,3,2392,2392,6037,3,34067300,-118427000,21651,"010C",266,60372657.001,12447,3101,96005,0,1982,621320,1553301,2016,931981,15634.68
"578576",14199675,2.5,4,2.5,1730,1730,6059,2,33879491,-117758245,8325,"122",261,60590218.301006,21412,1286,97079,8,1984,198357,456541,2016,258184,6273.61
"2457282",14204008,4,4,4,2863,2863,6059,4,33857057,-117735648,10640,"122",261,60590219.223,16764,1286,97027,0,1990,298452,589531,2016,291079,6436.92
"1433650",10871945,2,3,2,1450,1450,6037,2,34208560,-118416574,7066,"0100",261,60371220.002006,12447,3101,96450,0,1972,100173,244452,2016,144279,3120.01
"675858",11699762,5,3,5,2965,2965,6037,5,34001899,-118346154,8169,"0101",261,60377032.005004,396550,3101,95989,0,1953,93590,134572,2016,40982,2225.71
"1080872",12381564,1,3,1,1075,1075,6037,1,33988369,-118117170,20803,"0100",261,60375322.003003,25953,3101,96192,0,1957,67274,159779,2016,92505,2814.86
"2349509",12633660,2,1,2,2743,2743,6037,2,33785943,-118250894,7683,"0100",261,60372946.203005,12447,3101,96228,0,1960,215000,415000,2016,2e+05,5254.37
"1283433",17180386,1,3,1,1032,1032,6111,1,34170653,-119173280,5700,"1111",261,61110040.002006,13150,2061,97104,5,1949,115582,177811,2016,62229,2062.42
"2700739",10845137,1,1,1,1064,1064,6037,1,34169000,-118445000,30491,"010E",266,60371285.002022,12447,3101,96410,0,1963,166437,238212,2016,71775,2950.11
"2705893",12287115,2,3,2,1593,1593,6037,2,33892834,-118210721,6831,"0100",261,60375424.014016,24174,3101,96091,0,1924,93034,195393,2016,102359,3628.42
"844784",12932445,2,4,2,1792,1792,6037,2,34081703,-117878080,7610,"0100",261,60374036.004015,24245,3101,96474,0,1955,46575,78650,2016,32075,1259
"2867007",11540331,1,2,1,952,952,6037,1,33990121,-118430282,5104,"0100",261,60377028.033008,51617,3101,96047,0,1951,173762,868812,2016,695050,10409.04
"2560720",13947340,1.5,3,1.5,1100,1100,6059,1,33772465,-117974249,1468,"122",261,60590888.011,24832,1286,97051,6,1972,72743,265152,2016,192409,3344.56
"1244785",12274385,2,3,2,1442,1442,6037,2,33898058,-118238754,7991,"0100",261,60375427.003011,24174,3101,96090,0,1942,117545,272539,2016,154994,4849.77
"2424381",12702902,3,3,3,2376,2376,6037,3,33748296,-118347773,232780,"0100",261,60376705.001012,6822,3101,96121,0,1952,81582,204582,2016,123000,4051.46
"824052",11442991,2,3,2,2098,2098,6037,2,33877812,-118359217,5805,"0100",261,60376040.024004,46178,3101,96111,0,1977,124009,275398,2016,151389,3705.5
