"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"482354",12221311,2,3,2,1020,1020,6037,2,33948909,-118274318,5399,"0100",261,60372405.001004,12447,3101,95984,0,1976,89531,203648,2015,114117,2714.3
"1138308",12570259,1,3,1,1028,1028,6037,1,33806715,-118217422,5509,"0100",261,60375726.004002,46298,3101,96244,0,1943,92908,249254,2015,156346,3175.1
"1399032",17247331,4,5,4,3400,3400,6111,4,34260425,-118733410,10494,"1111",261,61110075.122014,27110,2061,97118,9,1998,265194,757334,2015,492140,8464.3
"2426823",11173568,2,3,2,1898,1898,6037,2,34407747,-118478696,16960,"0100",261,60379200.312017,54311,3101,96374,0,1997,216580,329505,2015,112925,5148.24
"541534",12102879,1,1,1,666,666,6037,1,34139900,-118145000,52510,"010E",266,60374636.022003,47019,3101,96289,0,1973,70252,93662,2015,23410,1263.53
"82575",12639345,2,2,2,994,994,6037,2,33805800,-118307000,271197,"010C",266,60372933.021,12447,3101,96210,0,1976,146469,260094,2015,113625,3388.86
"2729817",12820465,3,4,3,2622,2622,6037,3,34004219,-117969854,7090,"0100",261,60374085.041004,45602,3101,96489,0,1997,318321,433635,2015,115314,5217.93
"2144019",11060141,2,3,2,1764,1764,6037,2,34246683,-118500189,7412,"0100",261,60371173.021004,12447,3101,96369,0,1960,203096,445719,2015,242623,5630.95
"1297243",11259787,2,3,2,1358,1358,6037,2,34640245,-118226807,13911,"0100",261,60379103.012014,5534,3101,97319,0,1959,182400,228000,2015,45600,3482.44
"754914",14113469,2,3,2,1443,1443,6059,2,33824617,-118031947,9000,"122",261,60591101.103019,44833,1286,96185,6,1945,25609,51385,2015,25776,841.9
"2014069",12179500,2,3,2,2069,2069,6037,2,34231195,-118225739,16788,"0101",261,60374606.001018,46080,3101,96271,0,1959,279424,450939,2015,171515,5225.97
"446877",17161724,3,5,3,2011,2011,6111,3,34203439,-119172519,7680,"1110",261,61110032.011021,13150,2061,97101,9,1948,225744,353623,2015,127879,4341.48
"1945454",14271518,2,4,2,1378,1378,6059,2,33652368,-117916020,5936,"122",261,60590637.021004,38032,1286,96959,7,1957,64654,286965,2015,222311,3638.12
"443141",14193557,2,4,2,1865,1865,6059,2,33865609,-117773652,6000,"122",261,60590218.072012,16764,1286,97026,7,1976,152816,279774,2015,126958,3355.88
"2200638",14109516,2.5,5,2.5,1659,1659,6059,2,33813651,-118055646,9720,"122",261,60591101.063013,44833,1286,96185,8,1964,80696,304469,2015,223773,3664.54
"493140",11025919,3,3,3,1850,1850,6037,3,34239676,-118423115,8545,"0101",261,60371190.024008,12447,3101,96361,0,1955,110788,278580,2015,167792,3618.35
"1443995",10767692,3,4,3,2749,2749,6037,3,34215027,-118575119,9345,"0100",261,60371341.041,12447,3101,96341,0,1991,325164,529674,2015,204510,6551.89
"1266707",11026111,2,3,2,1572,1572,6037,2,34237873,-118428256,6048,"0100",261,60371198.001003,12447,3101,96361,0,1952,141222,255380,2015,114158,10130.82
"2449184",13938970,3,3,3,2009,2009,6059,3,33778482,-117799889,3650,"122",261,60590219.141009,40081,1286,97005,6,1983,208323,325615,2015,117292,3797.88
"605046",13844377,2,4,2,1779,1779,6059,2,33733640,-117874877,6191,"122",261,60590746.014004,47568,1286,97007,5,1946,106217,411011,2015,304794,5003.34
"2368508",11549951,3,4,3,1944,1944,6037,3,34004871,-118458849,5000,"0100",261,60372731.003,12447,3101,96127,0,1954,176858,569072,2015,392214,7041.55
"938381",10796518,3,3,3,1924,1924,6037,3,34176564,-118566900,22000,"0101",261,60371393.011022,12447,3101,96389,0,1950,169000,841000,2015,672000,10267.95
"1126733",14118216,2,3,2,1523,1523,6059,2,33821152,-117874599,7416,"122",261,60590863.063001,16764,1286,97025,6,1965,104361,385732,2015,281371,4650.12
"1321862",14670506,2.5,3,2.5,1877,1877,6059,2,33598192,-117717518,3476,"34",266,60590626.412,37086,1286,96974,6,1989,172020,309475,2015,137455,3077.06
"1850013",11990751,4,4,4,1971,1971,6037,4,34073879,-118302298,5225,"0100",261,60372114.202,12447,3101,95985,0,1908,129815,612476,2015,482661,7634.63
"2502590",11676441,1,2,1,1797,1797,6037,1,34101478,-118594203,35772,"0100",261,60378001.021054,56780,3101,96126,0,1928,147128,669459,2015,522331,8258.37
"141828",12561773,1,0,1,481,481,6037,1,33768900,-118186000,33497,"010C",266,60375760.012,46298,3101,96236,0,1928,111681,163935,2015,52254,2099.48
"1404172",12115642,1,2,1,1082,1082,6037,1,34163121,-118127651,7507,"0100",261,60374624.003003,47019,3101,96292,0,1923,87000,435000,2015,348000,9207.75
"2044444",12329199,1,3,1,1229,1229,6037,1,33936646,-118144094,5481,"0101",261,60375514.022008,4406,3101,96101,0,1950,122116,375907,2015,253791,4749.74
"2850878",14003508,2,4,2,1255,1255,6059,2,33793236,-117994976,7276,"122",261,60590879.023007,42967,1286,96203,7,1956,83312,411480,2015,328168,4948.72
"1688263",12436112,2,3,2,1734,1734,6037,2,33822445,-118104069,6363,"0100",261,60375738.00401,46298,3101,96242,0,1953,117000,586000,2015,469000,7877.64
"2677368",17283172,3,5,3,2524,2524,6111,3,34194437,-118845299,19950,"1111",261,61110072.012012,34278,2061,96385,9,1963,296000,848000,2015,552000,8906.92
"1547654",17207678,3,4,3,2379,2379,6111,3,34305209,-118838203,5725,"1111",261,61110076.142013,25974,2061,97097,8,1990,195006,557164,2015,362158,6098.08
"1488264",17292376,4,4,4,3203,3203,6111,4,34134364,-118873046,14000,"1110",261,61110073.001072,41673,2061,96384,6,1997,345425,818222,2015,472797,9103.46
"873083",13920572,1,1,1,904,904,6059,1,33806858,-118008113,1230,"122",261,60590878.012009,42967,1286,96203,4,1979,95005,186835,2015,91830,2520.98
"2771707",12145500,6,6,6,4988,4988,6037,6,34111149,-118036460,26488,"0101",261,60374316.001003,50749,3101,96268,0,1994,640368,1311741,2015,671373,15260.34
"219149",14038594,2,5,2,1651,1651,6059,2,33739737,-118020507,6741,"122",261,60590996.041013,25218,1286,96965,8,1963,46720,78452,2015,31732,1146.86
"1369953",10837017,2,3,2,1180,1180,6037,2,34192090,-118492742,6000,"0100",261,60371321.011005,12447,3101,96415,0,1950,90000,450000,2015,360000,6185.07
"136804",11163351,2,3,2,1429,1429,6037,2,34383789,-118547959,6268,"0101",261,60379203.222007,54311,3101,96378,0,1968,148434,292174,2015,143740,4286.09
"2030935",12674906,3,4,3,1686,1686,6037,3,33854820,-118369067,6495,"0100",261,60376505.023012,54722,3101,96161,0,1956,46859,782746,2015,735887,9139.21
"1975083",14247410,2.5,3,2.5,1775,1775,6059,2,33764626,-117804810,10900,"122",261,60590757.031017,40081,1286,97005,7,1956,116491,367639,2015,251148,4385.38
"2811978",10859860,2,3,2,2130,2130,6037,2,34162839,-118438338,11547,"0101",261,60371287.022002,12447,3101,96424,0,1948,173975,422948,2015,248973,5253.19
"1747606",12420107,2,4,2,2193,2193,6037,2,33856270,-118054912,7398,"010D",269,60375545.192008,10774,3101,96206,0,1978,224353,559583,2015,335230,6428.09
"2116832",11835310,1,2,1,944,944,6037,1,34030454,-118155752,4753,"0100",261,60375303.012,17882,3101,96003,0,1939,18945,38499,2015,19554,983.64
"891089",14173652,2.5,4,2.5,2101,2101,6059,2,33909476,-117873812,3455,"122",261,60590117.071002,17150,1286,97035,0,2001,251069,495120,2015,244051,5957.2
"2955725",14141738,3,3,3,2109,2109,6059,3,33890201,-117949368,8740,"122",261,60590017.042001,24812,1286,97041,7,1971,122588,564354,2015,441766,6552.98
"2881699",14292734,3,4,3,2713,2713,6059,3,33659470,-117890753,8400,"122",261,60590631.021005,38032,1286,96959,0,1989,325243,1078402,2015,753159,12069.88
"1391032",12520500,3,3,3,1755,1755,6037,3,33770113,-118108630,6233,"0100",261,60375776.022012,46298,3101,96237,0,1960,169932,487002,2015,317070,16408.13
"2933000",11455516,2,4,2,1966,1966,6037,2,33973410,-118385645,6979,"0100",261,60372760.002,12447,3101,96026,0,1947,155387,426376,2015,270989,5341.7
"2214498",17201825,2.5,4,2.5,1800,1800,6111,2,34271287,-118878436,6727,"1111",261,61110076.101013,25974,2061,97097,7,1984,190736,545689,2015,354953,5976.44
"2522823",12996974,1,3,1,1590,1590,6037,1,34090332,-118018495,5398,"0100",261,60374324.012001,51861,3101,96479,0,1950,29757,46051,2015,16294,973.29
"504970",14073209,4,5,4,4187,4187,6059,4,33712474,-117965313,7200,"1",261,60590992.341005,8384,1286,97008,0,2008,638485,1165097,2015,526612,12885.14
"780507",12398409,1,2,1,1073,1073,6037,1,33961905,-118098340,5144,"0100",261,60375026.015006,26483,3101,96197,0,1950,78480,185955,2015,107475,2740.28
"1273160",12787911,2,3,2,1690,1690,6037,2,33964735,-118029538,7652,"0100",261,60375018.023008,14634,3101,96170,0,1949,50378,251920,2015,201542,3304.34
"1979124",17274544,1,2,1,1437,1437,6111,1,34183382,-118864043,4069,"1110",261,61110070.002004,34278,2061,96383,4,1965,68092,77231,2015,9139,806.38
"1267846",11413547,2,4,2,1274,1274,6037,2,33932143,-118333572,4396,"0100",261,60376020.041005,45888,3101,96135,0,1946,38219,53700,2015,15481,962.73
"2432976",12859858,2,3,2,1820,1820,6037,2,33989695,-117824194,8535,"0100",261,60374033.232005,24384,3101,96505,0,1970,81686,104911,2015,23225,1571.37
"1077579",12325915,2,3,2,1316,1316,6037,2,33923689,-118170498,6604,"0100",261,60375362.001018,4406,3101,96125,0,1941,54303,271519,2015,217216,3590.3
"495775",11841390,3,3,3,1755,1755,6037,3,34067800,-118133000,44526,"010C",266,60374817.131003,6021,3101,96496,0,1982,143482,212325,2015,68843,2909.28
"708066",12796514,1,3,1,1034,1034,6037,1,33954811,-118027989,5936,"0100",261,60375019.003013,14634,3101,96173,0,1950,85228,292286,2015,207058,3754.54
"2484754",10812686,4,4,4,3648,3648,6037,4,34162089,-118564582,17202,"0101",261,60371375.041001,12447,3101,96387,0,1959,594068,1279737,2015,685669,15771.68
"2336658",10941749,2,2,2,1600,1600,6037,2,34177958,-118330176,5823,"0100",261,60373109.002029,396054,3101,96438,0,1942,55055,91139,2015,36084,1055.99
"209749",10841700,2,4,2,1302,1302,6037,2,34182393,-118432777,7086,"0101",261,60371282.201003,12447,3101,96410,0,1953,202254,310541,2015,108287,3819.36
"97847",12724730,1,3,1,1068,1068,6037,1,33921321,-118087249,5725,"0100",261,60375502.024001,53636,3101,96193,0,1951,25477,41975,2015,16498,968.89
"1666935",17253736,1.5,3,1.5,1058,1058,6111,1,34259226,-118763075,8000,"1111",261,61110080.052004,27110,2061,97118,5,1962,176259,293763,2015,117504,3572.72
"2339927",11916363,3,4,3,1549,1549,6037,3,34083900,-118098000,22466,"010C",266,60374814.022004,33837,3101,96515,0,1987,176903,387131,2015,210228,5325.15
"1317660",12800173,2,3,2,1200,1200,6037,2,33951121,-118047875,5908,"0100",261,60375029.021008,118225,3101,96173,0,1956,77000,382000,2015,305000,5272.08
"1088250",11097170,2,4,2,1479,1479,6037,2,34229635,-118579589,7857,"0101",261,60371134.212013,12447,3101,96341,0,1956,60156,76858,2015,16702,1077.58
"780200",12324924,2,2,2,995,995,6037,2,33901300,-118170000,36135,"010C",266,60375536.011001,6395,3101,96220,0,1980,85900,170000,2015,84100,2512.91
"1624477",11283175,3,4,3,2035,2035,6037,3,34670048,-118113709,11213,"0101",261,60379005.042035,5534,3101,97318,0,1989,136887,171108,2015,34221,2949.69
"2588851",10855954,5,5,5,3197,3197,6037,5,34162764,-118455322,6752,"0100",261,60371289.101003,12447,3101,96412,0,2002,497000,1236000,2015,739000,14870.42
"2681666",11925778,2,4,2,1452,1452,6037,2,34122426,-118060931,6356,"0101",261,60374318.002004,50749,3101,96268,0,1953,173526,393788,2015,220262,4801.96
"2467820",11172098,1,1,1,730,730,6037,1,34419900,-118564000,81699,"010E",266,60379203.281001,54311,3101,96378,0,2003,104510,167215,2015,62705,2699.57
"1496224",12816897,2,3,2,1231,1231,6037,2,34031058,-117959649,5907,"0100",261,60374072.003003,39306,3101,96488,0,1956,116254,246437,2015,130183,3190.9
"250592",14473040,2,4,2,2109,2109,6059,2,33599907,-117664683,8449,"122",261,60590320.033008,12773,1286,96995,7,1966,120842,512157,2015,391315,5376.34
"2182489",14128642,3,3,3,1803,1803,6059,3,33841206,-117875817,8160,"122",261,60590864.062001,16764,1286,97025,7,1973,140334,365105,2015,224771,4494.02
"2550486",12523213,3,3,3,1816,1816,6037,3,33780044,-118106050,1054,"010D",269,60375746.021001,46298,3101,96247,0,1973,145477,242455,2015,96978,2999.46
"2434254",13907985,2,3,2,1237,1237,6059,2,33837587,-117977842,6177,"122",261,60590868.033001,16764,1286,97020,6,1958,33747,56653,2015,22906,900.08
"1101818",10740727,3,3,3,1540,1540,6037,3,34158100,-118700000,1542,"010D",269,60378002.032034,37688,3101,96337,0,1987,185164,389089,2015,203925,4772.2
"1340898",11009633,3,3,3,2969,2969,6037,3,34301778,-118523226,14724,"0101",261,60371066.03202,12447,3101,96370,0,1987,415346,642289,2015,226943,8088.26
"2928631",11525228,2,2,2,1260,1260,6037,2,33973600,-118422000,92048,"010C",266,60372756.021049,12447,3101,96072,0,2006,228000,604000,2015,376000,10341.23
"789757",10823368,2,3,2,1232,1232,6037,2,34218823,-118456574,6013,"0100",261,60371200.201008,12447,3101,96411,0,1953,95901,213718,2015,117817,2635.39
"238169",17070404,2,4,2,1580,1580,6111,2,34330000,-119287732,6019,"1111",261,61110012.041008,34543,2061,97081,6,1994,147885,246471,2015,98586,3254.26
"2872813",11271125,2,3,2,1549,1549,6037,2,34666404,-118166525,6125,"0100",261,60379010.111013,5534,3101,97319,0,1988,121623,160647,2015,39024,2720.52
"396879",13077080,2,4,2,1514,1514,6037,2,34022224,-117814481,9604,"0100",261,60374033.123002,24384,3101,96505,0,1967,123892,202236,2015,78344,2799.67
"2800770",11915368,3,3,3,2556,2556,6037,3,34094424,-118098135,6592,"0100",261,60374811.031015,33837,3101,96515,0,2005,341059,531579,2015,190520,7299.02
"1863832",11669499,2,3,2,1320,1320,6037,2,34042732,-118518792,5999,"0100",261,60372625.01101,12447,3101,96120,0,1951,89771,729952,2015,640181,8927.15
"1282625",11433179,1,1,1,646,646,6037,1,33885800,-118321000,77852,"010E",266,60376036.003021,45398,3101,96106,0,1971,58309,72880,2015,14571,961.88
"1719472",12794802,1,3,1,1030,1030,6037,1,33946812,-118040935,6865,"0100",261,60375029.013009,118225,3101,96173,0,1951,87305,161520,2015,74215,2170.89
"1154467",12898203,2,3,2,1322,1322,6037,2,34107039,-117764111,7983,"0100",261,60374016.02103,39308,3101,96494,0,1957,112569,440440,2015,327871,5228.81
"2205024",11582520,1,1,1,589,589,6037,1,34028700,-118493000,7523,"010E",266,60377013.021013,26964,3101,96150,0,1959,87213,436069,2015,348856,5413.97
"312458",17087183,3,4,3,1840,1840,6111,3,34280324,-119209121,11936,"1111",261,61110017.002007,34543,2061,97083,7,1977,100585,125543,2015,24958,1354.82
"2241743",14024093,1.5,3,1.5,1000,1000,6059,1,33679259,-117896627,6001,"122",261,60590639.031018,38032,1286,96958,5,1956,53902,275825,2015,221923,3591.38
"2405376",14105123,2,2,2,1151,1151,6059,2,33824925,-117896405,3780,"122",261,60590863.033011,16764,1286,97024,5,1976,77738,314471,2015,236733,3840.14
"308904",14178158,2.5,4,2.5,2107,2107,6059,2,33888919,-117846013,8547,"122",261,60590117.151023,26531,1286,97068,8,1964,133373,544312,2015,410939,6559.18
"1259230",13007693,1,3,1,1368,1368,6037,1,34100639,-118064145,15589,"0100",261,60374320.006001,14111,3101,96517,0,1944,35681,62176,2015,26495,1152.79
"203257",13060976,3,4,3,2237,2237,6037,3,34030830,-117804747,11222,"0100",261,60374033.163001,24384,3101,96505,0,1965,218864,460416,2015,241552,5906.66
"1601274",13037832,2,3,2,1673,1673,6037,2,34132669,-117856934,10286,"0100",261,60374011.013003,11626,3101,96486,0,1956,115800,570700,2015,454900,7092.89
"135010",10721633,2,4,2,1977,1977,6037,2,34198911,-118620881,7500,"0100",261,60371344.221013,12447,3101,96342,0,1958,66489,87880,2015,21391,1236.67
"2745684",13059414,3,4,3,2578,2578,6037,3,34011364,-117794732,8725,"0101",261,60374033.201001,24384,3101,96505,0,1992,381370,795583,2015,414213,10212.24
"1898008",12854557,2,3,2,1305,1305,6037,2,34018782,-117790151,6777,"0100",261,60374033.211001,24384,3101,96505,0,1987,109546,319647,2015,210101,4254.3
"2483827",17179597,1,3,1,1023,1023,6111,1,34202690,-119150571,4160,"1111",261,61110049.021034,13150,2061,97101,5,1963,119130,198545,2015,79415,2445.94
"1154638",12942523,2,3,2,1071,1071,6037,2,34049192,-117960971,5973,"0100",261,60374073.011006,118895,3101,96488,0,1958,90978,286197,2015,195219,3513.49
"2376792",14397264,1,3,1,1132,1132,6059,1,33544582,-117684381,8059,"122",261,60590423.154,25459,1286,96987,6,1971,62680,425213,2015,362533,4316.34
"1923891",11903984,2,3,2,1858,1858,6037,2,34073274,-118157086,8338,"0100",261,60374819.01301,50677,3101,96533,0,1959,118888,542991,2015,424103,6534.73
"572343",12363459,3,4,3,3544,3544,6037,3,33976216,-118211207,10293,"0101",261,60375332.031001,39076,3101,96110,0,1939,70375,113949,2015,43574,2079.99
"1524690",12458181,2,3,2,759,759,6037,2,33849628,-118190037,2251,"0100",261,60375717.031003,46298,3101,96239,0,1940,43652,88035,2015,44383,1256.19
"2258162",14439090,2.5,4,2.5,2579,2579,6059,2,33460865,-117631960,14062,"122",261,60590421.112001,13693,1286,96983,0,1986,279495,426047,2015,146552,4326.44
"1053145",14365998,2.5,4,2.5,1959,1959,6059,2,33657329,-117676051,5000,"122",261,60590524.253,32380,1286,96962,8,1981,189421,654000,2015,464579,6815.34
"1913036",12884285,2,3,2,1756,1756,6037,2,34053776,-117754950,3857,"0100",261,60374025.012,20008,3101,96506,0,1989,134323,148928,2015,14605,1993.93
"909166",10921610,2,3,2,1770,1770,6037,2,34225699,-118355957,7495,"0100",261,60371021.031003,12447,3101,96375,0,1963,53828,76655,2015,22827,1168.1
"2804514",12828369,3,6,3,2572,2572,6037,3,33937397,-117981992,7283,"0100",261,60375034.011012,14634,3101,96171,0,1955,120212,160591,2015,40379,2174.06
"315661",11395451,2,4,2,1747,1747,6037,2,33965426,-118320716,4729,"0100",261,60376008.012008,45888,3101,96137,0,1938,187059,271553,2015,84494,3841.34
"62388",11143216,4,5,4,3173,3173,6037,4,34397053,-118531052,45046,"0101",261,60379203.142018,54311,3101,96373,0,1989,659519,879324,2015,219805,11788.65
"2459539",12119247,3,2,3,1240,1240,6037,3,34147300,-118107000,18005,"010C",266,60374628.002026,47019,3101,96295,0,1984,159259,394418,2015,235159,4717.02
"2236553",12043506,2,2,2,1382,1382,6037,2,34226630,-118257127,6552,"0100",261,60373004.005013,45457,3101,96330,0,1956,94060,190755,2015,96695,2211.38
"1603730",14381273,3.5,5,3.5,3019,3019,6059,3,33593639,-117690313,8580,"122",261,60590423.071017,25458,1286,96971,10,1969,173988,625012,2015,451024,6484.78
"646881",12420675,3,4,3,2357,2357,6037,3,33855183,-118052583,5436,"0100",261,60375545.191006,10774,3101,96206,0,1972,189651,302488,2015,112837,3632.33
"1741243",17283828,2.5,5,2.5,3014,3014,6111,2,34196283,-118832522,13350,"1110",261,61110072.021,34278,2061,96385,9,1969,110313,134691,2015,24378,1442.58
"777940",11724967,2,2,2,1368,1368,6037,2,34021735,-118360673,6881,"0100",261,60372201.001007,12447,3101,95997,0,1950,32001,65839,2015,33838,931.92
"1904653",17244396,1.5,4,1.5,1227,1227,6111,1,34274093,-118767903,8000,"1111",261,61110079.013003,27110,2061,97118,6,1961,121153,201918,2015,80765,2514.48
"2843513",11401727,2,4,2,1584,1584,6037,2,33969535,-118360421,5000,"0100",261,60376013.021003,45888,3101,96134,0,1979,101379,384467,2015,283088,5310.95
"620096",13889073,4.5,3,4.5,2553,2553,6059,4,33603683,-117900482,2165,"122",261,60590628.00303,53571,1286,96979,0,1997,368453,1177310,2015,808857,13893.52
"2023220",17156761,2,2,2,1017,1017,6111,2,34178995,-119212842,1465,"1128",265,61110043.04301,47198,2061,97109,5,1986,141636,236058,2015,94422,2698.74
"2145251",11474209,2,3,2,1360,1360,6037,2,33983400,-118384000,26467,"010C",266,60377030.012035,51617,3101,96095,0,1967,129797,209719,2015,79922,2755.79
"437889",12181102,1,2,1,1180,1180,6037,1,33983501,-118300795,5355,"0100",261,60372372.013002,12447,3101,96028,0,1927,15686,37281,2015,21595,536.54
"707296",12609023,2,3,2,1420,1420,6037,2,33815856,-118320891,5775,"0100",261,60376510.022003,54722,3101,96159,0,1957,79676,304896,2015,225220,3729.08
"520040",11216885,2,3,2,1851,1851,6037,2,34568981,-118010060,7001,"0100",261,60379107.052016,40227,3101,97330,0,2007,167000,223000,2015,56000,4808.68
"1223393",11516852,3,3,3,1876,1876,6037,3,33993600,-118390000,96608,"010C",266,60377026.002002,51617,3101,96095,0,1973,127919,522340,2015,394421,6620.92
"499726",12828623,2,4,2,1743,1743,6037,2,33933521,-117981545,7493,"0100",261,60375034.012008,14634,3101,96171,0,1960,182505,301623,2015,119118,3840.13
"7341",12393715,2,3,2,1422,1422,6037,2,33981342,-118088133,7508,"0101",261,60375008.004026,26483,3101,96197,0,1949,113158,234984,2015,121826,3237.44
"785739",14412768,3,3,3,2617,2617,6059,3,33515477,-117701451,7000,"122",261,60590423.311004,25459,1286,96987,0,1989,296689,633903,2015,337214,6460.36
"2144457",11174386,3,4,3,2598,2598,6037,3,34492350,-118634976,112617,"0101",261,60379201.041041,10734,3101,96398,0,1980,340254,499507,2015,159253,6460.38
"2027080",11667239,2,2,2,1914,1914,6037,2,34051665,-118534843,6175,"0100",261,60372626.044012,12447,3101,96120,0,1956,71784,153975,2015,82191,2059.54
"2637668",12060602,3,5,3,2094,2094,6037,3,34157723,-118271074,6085,"0100",261,60373017.011007,45457,3101,96321,0,1930,140596,214388,2015,73792,2421.81
"301220",11508200,1,2,1,906,906,6037,1,33882661,-118404355,2703,"0100",261,60376209.044012,19177,3101,96117,0,1954,134637,709779,2015,575142,8139.16
"2727459",12244930,1,1,1,629,629,6037,1,33896000,-118301000,41196,"010H",266,60376030.052,45398,3101,96104,0,1961,66202,110333,2015,44131,1415.59
"2820635",13869884,1,2,1,1168,1168,6059,1,33870683,-117955619,6490,"122",261,60590110.006002,24812,1286,97041,6,1950,22973,46403,2015,23430,780.82
"1541149",12843461,3,4,3,4136,4136,6037,3,33982031,-117925001,15137,"0101",261,60374086.263007,22827,3101,96492,0,1984,508057,871989,2015,363932,10722.43
"1728341",11175251,2,2,2,1046,1046,6037,2,34498819,-118630179,7460,"0101",261,60379201.041041,10734,3101,96398,0,1987,157453,281365,2015,123912,4173.39
"2791575",14042417,2.5,3,2.5,2088,2088,6059,2,33729144,-118008958,6480,"122",261,60590994.061,25218,1286,96965,8,1965,56369,80936,2015,24567,1229.12
"1865236",12071903,2,2,2,2176,2176,6037,2,34170632,-118246028,9345,"0100",261,60373007.022004,45457,3101,96326,0,1951,260600,970000,2015,709400,10657.3
"1235041",17181327,2,4,2,1754,1754,6111,2,34162563,-119165643,6500,"1111",261,61110040.001,13150,2061,97104,7,1966,53756,66967,2015,13211,759.22
"1119108",11455965,2,3,2,1224,1224,6037,2,33969120,-118383658,5678,"0100",261,60372760.004,12447,3101,96026,0,1949,34044,89915,2015,55871,1195.07
"1040327",12868642,3,3,3,1450,1450,6037,3,34094914,-117721873,49352,"010C",266,60374019.022018,30908,3101,96469,0,2006,275000,517000,2015,242000,6303.57
"2865885",14082508,2,3,2,1242,1242,6059,2,33735283,-117925422,6213,"122",261,60590992.021007,47568,1286,97004,0,1960,60410,390592,2015,330182,4954.36
"685011",17231904,2,4,2,1559,1559,6111,2,34282980,-118686452,43198,"1110",261,61110083.061006,27110,2061,97116,6,1963,126871,267523,2015,140652,3223.58
"1751107",13986281,2,3,2,1359,1359,6059,2,33821307,-117978364,7200,"122",261,60590870.013011,16764,1286,97023,7,1956,83232,290844,2015,207612,3593.6
"2773793",12653858,1,2,1,912,912,6037,1,33726339,-118296171,4504,"0100",261,60372972.021006,12447,3101,96221,0,1923,86771,433861,2015,347090,5272.04
"144570",13959410,1,3,1,1313,1313,6059,1,33770445,-117914952,7456,"122",261,60590891.061005,24832,1286,97050,6,1954,53267,387382,2015,334115,4899.34
"2712670",12240465,1,2,1,720,720,6037,1,33917978,-118271638,6282,"0100",261,60375409.012012,118994,3101,96042,0,1950,25423,103650,2015,78227,1833.27
"276847",12863822,3,3,3,1899,1899,6037,3,34118321,-117748722,4362,"010D",269,60374017.012006,30908,3101,96469,0,1992,206677,313557,2015,106880,3984.98
"1205752",10731692,2,3,2,1422,1422,6037,2,34174150,-118621020,5678,"0101",261,60371372.013011,12447,3101,96389,0,1960,68315,96855,2015,28540,1226.11
"239560",10832448,1,2,1,1121,1121,6037,1,34195323,-118482026,8249,"0100",261,60371276.031002,12447,3101,96415,0,1948,105615,151231,2015,45616,1894.22
"1773082",11199600,2,3,2,1134,1134,6037,2,34562615,-118094616,6450,"0100",261,60379105.051007,40227,3101,97328,0,1985,99406,129051,2015,29645,2455.82
"2639381",12488052,2,4,2,1733,1733,6037,2,33839283,-118113252,5205,"0100",261,60375711.025002,12292,3101,96213,0,1950,109289,471448,2015,362159,5975.08
"2447088",12715985,2,3,2,1323,1323,6037,2,33960743,-118077997,5135,"0100",261,60375027.002039,13716,3101,96201,0,1956,38119,51969,2015,13850,1122.33
"1509671",12459877,2,4,2,1498,1498,6037,2,33841677,-118184964,6060,"0100",261,60375715.023,46298,3101,96241,0,1945,98847,318505,2015,219658,8131.52
"1876671",11075710,2,4,2,2154,2154,6037,2,34269347,-118550874,7498,"0101",261,60371112.042,12447,3101,96356,0,1964,180000,670000,2015,490000,8249.63
"2212208",14091872,2,4,2,1275,1275,6059,2,33767556,-118018531,7506,"122",261,60590999.022004,34780,1286,96990,6,1958,55345,378849,2015,323504,4793.6
"1918787",17064853,1,3,1,1080,1080,6111,1,34397895,-118931050,6796,"1111",261,61110003.032006,18098,2061,97094,5,1955,119227,215267,2015,96040,2479.2
"2217504",10852572,2,2,2,1415,1415,6037,2,34166900,-118502000,227677,"010C",266,60371396.002001,12447,3101,96349,0,1965,115461,231846,2015,116385,2843.69
"2412774",11515545,1,3,1,1089,1089,6037,1,33858660,-118391552,4328,"0100",261,60376211.041015,29712,3101,96109,0,1952,24658,89915,2015,65257,1270.13
"262962",13083478,3,3,3,1316,1316,6037,3,34011474,-117905608,6036,"0100",261,60374081.401001,118217,3101,96488,0,1960,51288,65138,2015,13850,1131.47
"98929",12975475,2,4,2,1170,1170,6037,2,34105717,-117962561,7298,"0100",261,60374050.011004,10241,3101,96465,0,1949,112729,206402,2015,93673,2764.59
"2712620",12225493,3,4,3,1702,1702,6037,3,33940272,-118313832,10093,"0100",261,60376004.002006,118914,3101,96028,0,1974,58037,84937,2015,26900,1568.56
"2257365",14216766,5,5,5,5254,5254,6059,5,33841527,-117788136,57472,"122",261,60590219.161003,16764,1286,97026,11,1996,913646,1644377,2015,730731,17600.44
"2905899",12225261,2,4,2,1560,1560,6037,2,33940910,-118312752,5714,"0100",261,60376004.002,12447,3101,96028,0,1947,98833,134996,2015,36163,2137.23
"1939696",12146616,3,3,3,2116,2116,6037,3,34117878,-118018619,10351,"0100",261,60374308.035,50749,3101,96267,0,1953,143006,219654,2015,76648,2931.43
